time,price_avg,vol_sum,id_count,buy_vol,sell_vol
2023-07-05,63.28864353312303,11520900,2853,378880.9899255693,353143.96266032045
2023-07-06,62.524633363886345,8494600,2182,424296.81216931215,325342.1596065559
2023-07-07,62.95387053720387,17729100,2997,482278.0797742683,597451.4472377213
2023-07-10,63.27180767209669,17133600,1903,700923.8327523925,585818.9950214421
2023-07-11,62.72102917341977,19204400,2468,365182.1316858572,831024.623206971
2023-07-12,62.77813463514902,20591500,1946,484103.7211199317,1012827.3112364073
2023-07-13,61.56925560842964,34864800,2942,975435.0308067854,915449.5314001283
2023-07-14,62.266179540709814,18498700,2395,662397.7034237527,608294.9454332455
2023-07-17,63.25188637372393,27497700,2253,751284.3242778186,926385.6776280185
2023-07-18,62.98820297349709,15992500,1547,661809.3181868545,609511.3789895324
2023-07-19,62.8126347563605,32573400,2319,802421.7589662693,831008.6610290257
2023-07-20,63.09876347495244,21214400,1577,716198.0128692006,720596.4255636369
2023-07-21,63.031220657277,13115100,1065,561721.5516088658,719958.1676450485
2023-07-24,63.193826274228286,9267100,1393,353218.4047978166,512291.28976298065
2023-07-25,62.19221798134012,27125400,2358,545311.1916261695,1185718.2437954964
2023-07-26,61.6720297029703,15695700,2020,377544.2689573069,501976.0981012452
2023-07-27,61.98904006046863,25719600,2646,815559.4556385914,625689.5409264792
2023-07-31,63.20004137360364,18879500,2417,757120.5731819939,508463.89025171817
2023-08-02,63.04030373831776,23636400,2140,750845.5293666145,787016.7741593631
2023-08-03,61.82915122937016,24810100,2969,3608082.0123603214,926426.4302070368
2023-08-04,61.10191403626595,27806700,2978,526816.5690591356,760055.7922146929
2023-08-07,59.97676676158426,30350900,3863,576547.8365207328,740207.5875364495
2023-08-08,59.261639865370235,33677500,5348,707772.2569823745,657344.2757515986
2023-08-09,59.0552451893234,32950500,4833,730157.6591957367,763847.93948193
2023-08-10,59.35481659238944,32549100,2917,1170199.2351784548,839247.0413225287
2023-08-11,61.52527689873418,73144200,6320,1071855.0284185677,1341123.8122003942
2023-08-15,61.92069729947602,26021900,2481,1264573.6423900994,903473.7781943016
2023-08-16,62.0949065242274,32215500,2621,1393561.9602960588,1325929.5278356862
2023-08-17,62.418681318681315,23086600,2275,830001.9846922235,544217.6315789474
2023-08-18,62.08008385744235,22276200,2385,505378.19571172155,937448.4519675203
2023-08-21,62.44457245263697,26598400,1953,1107477.7996105612,829226.770869204
2023-08-22,63.945860745614034,51504800,5472,1011360.0319398381,1124801.5334531358
2023-08-23,65.80699434055119,62995500,8128,1021320.0967419258,1154086.9854832445
2023-08-24,65.65868034292713,23965000,3266,501389.5439745959,750651.1067120265
2023-08-25,65.09901685393258,18268700,2492,623577.971318952,647813.2597514573
2023-08-28,65.55846269404107,13416300,1997,487129.37524215825,470258.4024919841
2023-08-29,65.60006842285323,15954400,2923,701892.7627187175,511378.6565278136
2023-08-30,65.63718018508438,19439500,1837,979659.9180005842,730147.1311398908
2023-08-31,65.20748212461696,28806000,1958,542670.5087679797,718643.5455366677
2023-09-01,65.21232020012508,12842800,1599,590349.7014827278,446454.4343253458
2023-09-04,64.66400098425197,16884600,2032,681284.1149591149,604629.8685997323
2023-09-05,64.06309148264984,15109000,1902,325666.07503340906,735564.5362992242
2023-09-06,64.1793427230047,12977400,1065,824544.1739718042,357960.3359222477
2023-09-07,64.3542600896861,15174600,1115,1389828.500025623,648875.1625262637
2023-09-08,64.28917662682603,12396900,1506,497645.46653346653,649146.3446684894
2023-09-11,63.923088322465915,11370800,1687,429441.74093899666,612545.3205128205
2023-09-12,64.36402180496668,16493500,1651,928616.2631987922,777732.1471459398
2023-09-13,64.05771072796935,11015700,1044,546468.6665441837,434746.88552188553
2023-09-14,64.03491436100131,7601600,759,267553.10292777396,536907.2502334267
2023-09-15,63.799171062547096,27034700,1327,921620.9169991228,542264.2364266558
2023-09-18,63.51248874887489,12307300,2222,370488.24640114116,374599.08794515056
2023-09-19,62.950892857142854,28338700,1792,619087.9485149238,815289.2168109668
2023-09-20,61.169170808856755,35934400,4426,542632.1417169477,1234756.404803509
2023-09-21,61.41921454928835,16817600,1897,705939.6452998939,1081374.1248013193
2023-09-22,61.47235363690124,20757500,1691,748111.7879574159,806890.2782666998
2023-09-25,61.255208333333336,8744100,1056,385296.506656426,693246.8851507457
2023-09-26,61.14180722891566,10149800,2075,406585.7925392744,297098.8102869353
2023-09-27,60.67960908610671,13325700,1893,570934.3161998077,447258.18019091105
2023-09-28,60.569976359338064,14873500,2115,420768.62922895816,379912.92145898764
2023-09-29,60.62275583482944,19610100,2228,760110.317391016,694356.7878911642
2023-10-02,60.78764204545455,10532900,1760,514962.08261403034,473537.0181962287
2023-10-03,59.93181068601583,22280800,3032,615830.5169063405,929774.5402760133
2023-10-04,60.235695587135375,25089600,2674,881610.4894640436,794515.9256581268
2023-10-05,60.602876712328765,12273500,1825,441940.04266853625,483590.33952465194
2023-10-06,60.87878445549028,12741900,2213,237814.96646327528,467445.50956374116
2023-10-09,60.05302070130968,16551800,2367,537265.4549877677,813114.3643491908
2023-10-10,59.483958462492254,21111300,3226,370877.8810212163,772898.6788311898
2023-10-11,59.45159275452842,19516700,3202,621609.9850492775,668725.4687175794
2023-10-12,59.7697807435653,14435000,2098,567300.837964856,613530.4036086067
2023-10-16,57.69168083900227,63827800,7056,632948.5731524772,1569414.5883914933
2023-10-17,57.86380674718867,22757300,4802,549721.1794562071,864399.9443259715
2023-10-18,57.28001191540066,24130200,3357,769917.445674737,1349583.9854301221
2023-10-19,56.38327183271833,23207000,4065,543282.3205293195,937843.3034702118
2023-10-20,55.90369799691834,24404300,3894,535548.9153818933,803249.8396568031
2023-10-24,56.09077791718946,21599700,3985,517022.8704517256,796918.0762133669
2023-10-25,56.74910873440285,18036100,2805,805352.3026016501,436198.991321453
2023-10-26,55.418864753038534,18030000,3867,366396.74074723996,599928.770007306
2023-10-27,54.43175222202068,33712700,5513,638653.3633276875,1148014.5369745197
2023-10-30,55.808330452817145,15873400,2893,642195.6542184819,517862.5724012158
2023-10-31,55.363367609254496,9967900,1945,413068.28880699625,464210.2151720583
2023-11-01,55.50334718374884,15061700,2166,555067.9368886013,462740.47707126307
2023-11-02,56.471622152395916,19194000,2546,499961.8198402373,652418.132196702
2023-11-03,56.62047713717694,24972600,2515,903017.8492172207,821991.8828393829
2023-11-06,56.67851667305481,23534900,2609,546123.2039439884,628993.7018136816
2023-11-07,56.03603391427226,19989800,2123,412174.8073847153,838049.65451151
2023-11-08,55.98480662983425,11154200,1448,231873.77946127945,773465.7901163164
2023-11-09,54.807972837022135,27279000,3976,567237.783456696,904760.0163281675
2023-11-10,55.760092272202996,38771600,4335,858451.7296634809,898612.0578336552
2023-11-13,55.68280016618197,24996500,2407,600620.5420313197,878754.8115249829
2023-11-14,55.144288577154306,23864100,2495,717685.2087123826,624021.9460116214
2023-11-15,57.023294297352344,37562500,3928,1022869.6604018329,754205.6503745994
2023-11-16,56.8935390385271,17234200,2933,635326.5361814534,585396.9925186607
2023-11-17,56.90085334104715,37322300,3457,1061542.3405824231,1594413.270343971
2023-11-20,55.886356262167425,21993500,3082,4047636.491081778,814474.8369188413
2023-11-21,56.32343049327354,15900300,2230,610591.0809570871,790723.4081813946
2023-11-22,55.894301994302,11809600,1755,605737.3051163811,767728.9565259302
2023-11-23,55.34831144465291,19414400,2665,618529.078113811,706063.2454883319
2023-11-24,55.13528880866426,13034900,2770,480956.4700174551,614138.0858115944
2023-11-27,54.751959247648905,16645200,3190,607277.3315546633,658330.7760135029
2023-11-28,54.81268861454047,24594400,3645,929947.1600669269,601772.6253432124
2023-11-29,52.91432191541419,80349100,11444,702716.1946863334,1816587.285094503
2023-11-30,51.58204284423797,82524900,7749,986082.3412933495,1574229.387126055
2023-12-01,52.84351933864777,25227900,3387,724373.109869284,669579.8305572136
2023-12-04,53.29871912168344,20285700,3279,926498.1840204713,609464.227245614
2023-12-06,53.23908480268682,27443300,2382,696350.3843974146,544367.4521804071
2023-12-07,53.24201981287837,18811000,1817,507806.18964368966,588486.3199938681
2023-12-08,52.82672482157018,22049100,2522,688712.621882948,951894.6630447435
2023-12-12,52.61491132826638,25092300,2763,822740.9083268382,935616.3449541623
2023-12-13,51.41607869742198,39488600,3685,847278.5067421722,1004833.230804373
2023-12-14,52.64719837324898,47318500,4426,1246650.1317905022,1213163.3609934608
2023-12-15,54.06599861782999,58252000,4341,1150701.4951839691,845372.1757934871
2023-12-18,53.64489235964542,17553000,2369,942737.7439246045,629151.5953991917
2023-12-19,53.9118838028169,11898900,2840,710337.6039521322,346752.3828210218
2023-12-20,54.8192099932478,20656500,2962,910910.6720376337,754975.584105437
2023-12-21,54.93285784554845,16576200,2033,732372.8378858697,485350.5184404967
2023-12-22,55.207046070460706,11497900,1845,596611.8030468477,541436.1707647191
2023-12-25,55.29949944382648,5720300,899,304986.17244373204,298424.1846248989
2023-12-26,55.66493636972538,10476300,1493,453880.28199374274,413411.3080986485
2023-12-27,55.91553595658073,13762600,2948,378152.35860802425,577199.8946018182
2023-12-28,56.048043224299064,16874100,1712,520457.0521279936,833265.5519845651
2024-01-02,56.46447437929213,11063200,1893,543505.6625800139,403302.78027270286
2024-01-03,56.002605400284224,15765400,2111,554957.0684038184,704190.6350372103
2024-01-04,55.42052270779777,18882400,2334,672200.096323837,864199.0571202468
2024-01-05,55.478534418948925,33693600,2702,1066231.7334992094,1071358.1078966672
2024-01-08,54.920390455531454,18846900,2305,678096.1543992624,733403.4009852313
2024-01-09,54.83081232492997,15180600,1785,405628.51953601954,743528.5009253101
2024-01-10,54.27317676143387,18680300,2427,709322.1265394136,753591.5844802567
2024-01-11,54.30515625,16269200,1600,629873.6531292214,728953.9547607272
2024-01-12,55.10871743486974,21194700,2495,731681.8076381392,518209.7199538968
2024-01-15,55.03168130489335,10152300,1594,423079.78758665285,612922.7180857648
2024-01-16,53.9145,24864400,2500,585691.7821067821,1768265.8152467958
2024-01-17,54.02415419648666,18387800,3074,514189.7803261547,741105.4562851513
2024-01-18,53.17000392618767,17873200,2547,557861.8489932125,516440.3041700718
2024-01-19,53.372747747747745,20573600,1776,705052.4084673017,384583.15539723437
2024-01-22,52.49241044323011,22319200,3294,593458.2140147878,911081.6357134758
2024-01-23,52.1067231484012,23282300,3659,682927.374949125,783625.2109066099
2024-01-24,52.48736241337138,28679600,2453,886564.4155278613,1248454.1089101576
2024-01-25,53.16036693191866,11072800,2262,516644.757193744,468450.0059050072
2024-01-26,52.362420269312544,31381200,2822,1025744.1198260896,1085743.2751047078
2024-01-29,52.250473484848484,13003000,3168,354056.8829533864,811191.1435872882
2024-01-30,52.76578102710414,12487200,2804,373107.51890570787,356109.0627261863
2024-01-31,52.18950975224038,14905000,1897,429236.0493341347,474630.9924801642
2024-02-01,52.62950391644909,12821400,1915,511793.53414922,319553.5678210678
2024-02-02,54.46291053227633,23749300,3532,767160.795544111,577687.5026831839
2024-02-05,54.796087888531616,18866300,2799,3556136.7082717847,471025.0095025854
2024-02-06,55.12062256809339,21144900,3598,789676.3989238351,638627.4673046252
2024-02-07,55.31654774972558,17475600,1822,3047931.7384191155,586724.4388211701
2024-02-08,54.621646995708154,20760800,1864,3821117.43422884,870166.7126175021
2024-02-09,54.11115668580804,12182700,1219,1833136.5521235168,485849.3590405102
2024-02-12,53.73280669144982,9334100,2152,2061274.4338980336,324202.5495091828
2024-02-13,54.01694393099199,15738700,1623,1901955.8022445734,608552.4850148605
2024-02-14,53.38492927094668,13590500,1838,2313425.06532851,552699.9961489408
2024-02-15,54.47921954314721,36790800,3152,925490.7392018329,811682.6828581869
2024-02-16,54.82511923688394,21643400,2516,648780.1248187426,451708.62965553626
2024-02-19,54.84306966618287,7473500,1378,380115.58385585237,296622.90187590185
2024-02-20,55.731063741721854,33775000,4832,5386091.469801728,588592.6668779557
2024-02-21,56.381858526089296,32530700,3718,5940798.7432068,781901.3373806375
2024-02-22,56.78108886866848,22255900,3297,3877503.358056701,480313.4899958073
2024-02-23,56.97463398025196,26851400,2937,3339828.783409629,1070985.5598672032
2024-02-27,58.99905263157895,59574800,7125,4795755.702099255,1149916.2524464093
2024-02-28,58.109234234234236,19341200,3330,2866208.9416671195,566817.6401012723
2024-02-29,57.543430656934305,35016200,4110,14260468.179759983,850637.5005422235
2024-03-01,57.71578590785908,18043600,2952,554784.119464666,531392.2880690738
2024-03-04,56.50074552683897,18718300,3018,3864338.8626220757,764365.016235866
2024-03-05,56.43410563029397,18581200,2007,2620469.607979589,1171626.8822359745
2024-03-06,57.628714943491,19800700,2389,3367658.0151159456,611019.1595630151
2024-03-07,57.829968595782866,18101600,2229,3961313.4701536037,586962.3471166776
2024-03-08,57.61579391891892,23129900,2960,4195784.362672754,1055473.1089795448
2024-03-11,57.08148875401642,15838200,2801,3370099.1828539465,946477.0522851173
2024-03-12,56.531120331950206,35645700,4097,3244755.9180617984,1457187.4354105766
2024-03-13,57.26037906137184,15754600,2770,3848399.0389121016,684560.1763996499
2024-03-14,57.371087080250426,25737500,3514,6936582.828563968,598982.864462214
2024-03-15,56.580062305295954,27857500,3210,13852617.240325464,1453863.1056372067
2024-03-18,56.72772491349481,33872600,3468,5140345.094125753,2375914.1783171743
2024-03-19,56.557193229901266,21890400,3545,3277212.4945370485,1298672.6393213177
2024-03-20,55.797569803516026,28339000,3868,3515589.624007107,630157.045631253
2024-03-21,54.74366582971924,54167400,4381,5487883.446576761,2348242.448369577
2024-03-22,54.52728208647907,38163400,5828,6761152.031619155,748410.8875606327
2024-03-25,54.249625468164794,21914300,4005,668215.6774591409,708082.6932726405
2024-03-26,54.58878198119397,19906000,4573,485362.2235673703,633748.5790835678
2024-03-27,54.779852092352094,5923400,2772,274284.93918732967,346454.5526695527
2024-03-28,54.6027673293928,15264700,1861,861579.2202553232,410381.4201142642
2024-03-29,54.62328767123287,4631400,1241,319999.4905174637,273618.39771339775
2024-04-01,54.362777926600586,21001300,3733,3635678.6311849514,896138.6738436955
2024-04-02,53.771904279564446,27928200,3949,4959259.70016095,949537.4701428969
2024-04-03,55.134703457751314,43077700,4367,5906720.161835041,1160722.4258323563
2024-04-04,55.297256097560975,24756700,1968,3657360.335377629,731957.8767030037
2024-04-05,55.429499426824606,13488700,2617,4826583.667442421,409521.5854772124
2024-04-09,56.20777777777778,33589600,3600,8974449.440285308,921567.6202485298
2024-04-10,56.74456278026906,35652400,4460,4414764.6513717575,631726.7973825258
2024-04-11,57.04846478025286,22036100,3322,2866065.3731009318,621729.6242759182
2024-04-17,54.92767084906809,64320600,8209,7828699.615319954,1004141.2749131043
2024-04-18,55.34933359088275,35227700,5177,4687662.054910747,1184379.380428664
2024-04-19,54.926774800188056,40134000,4254,5737678.319421952,992907.6944465268
2024-04-22,55.062781109445275,21480700,2668,3605904.5559515962,799271.6085719062
2024-04-23,56.635921118322514,30318200,4006,6443140.788168382,639238.45304826
2024-04-24,57.12762467191601,18348700,3810,2547179.46985089,605068.3018691507
2024-04-25,57.57578270785818,30714600,4823,5364854.053601117,812942.4003099212
2024-04-26,57.0110138378989,25835900,3541,2930579.788959772,884226.8377012184
2024-04-29,56.83694779116466,17724200,3735,2890530.3388999077,539939.5401705909
2024-04-30,57.81374125212786,32669100,5287,9947335.811946891,637119.597393112
2024-05-02,58.33391608391609,21905500,4004,3440401.4240124477,660921.7496880573
2024-05-03,58.16820557491289,19440900,2870,3017857.675311649,940177.873590714
2024-05-07,58.188366380066675,30874300,5699,677134.2786295529,722838.1780142162
2024-05-08,57.994442628309905,24918000,3059,9188482.440760532,746224.6610719792
2024-05-09,57.648668639053255,14313200,3042,3893107.8557850635,407756.3290782298
2024-05-10,58.499414519906324,39586100,3416,4821192.465089366,828577.8110138371
2024-05-13,60.59019583992215,75612900,8221,1063918.9408085304,1099134.833710423
2024-05-14,60.74308657732397,25588100,4701,601983.53821133,722529.9647612233
2024-05-15,60.6836096340319,18891800,3197,966631.1696377263,599692.1767722158
2024-05-16,59.37118964121932,36196300,3707,5281019.473594986,937291.6738199956
2024-05-17,58.89168200644271,28135800,4346,4445697.767797822,557619.2185321638
2024-05-20,58.673315740453276,37525400,3221,3616894.763840825,1161490.4135757852
2024-05-21,58.66987255133349,25656500,4237,6635488.404775391,597970.4451426546
2024-05-23,58.73419850997357,27079600,4161,3938568.115246314,778875.33556662
2024-05-24,58.555185537583256,13236900,2102,2232081.687575954,830410.3088610736
2024-05-27,58.47592463363573,7746300,1433,2599374.3671638817,520441.3950735969
2024-05-28,58.16158955565735,10653300,2183,3570210.817032891,484724.08005736955
2024-05-29,57.221869660727364,35691700,4097,5289804.627038322,978251.2156037203
2024-05-30,57.26275917065391,16382900,1881,3049025.9945285614,765889.5524691358
2024-05-31,57.565576024195764,44520600,3637,29030485.995309517,867385.1072811355
2024-06-04,57.53205305332965,23769700,3619,4225532.731079791,1087517.8298454762
2024-06-05,58.24284456186702,14410900,2271,4029025.2736185677,563755.2187267753
2024-06-06,58.1778085443038,18659400,2528,2997798.6351224724,729266.141559686
2024-06-07,58.06010659297276,14450100,2533,3073152.5429855557,713501.6823197617
2024-06-10,57.64802631578947,12541100,1596,2053632.3361470853,725050.0840896228
2024-06-11,57.07421150278293,21308300,2156,569306.282959381,684980.5758159044
2024-06-12,57.114172335600905,24378800,2205,604305.1518900023,773301.7326447995
2024-06-13,55.993412207582686,21920800,3719,457705.84284528706,711858.8457592543
2024-06-14,55.88859324386858,10653600,2161,1806529.9377185453,581249.4534494233
2024-06-17,55.564778518228145,14414500,2551,4215692.504982993,393949.69925907324
2024-06-18,55.74227799227799,18394700,2072,3043981.932002923,631764.0347885551
2024-06-19,54.493531202435314,35229500,3942,3837223.0835392294,996370.8664811654
2024-06-20,54.442472057856676,35186100,4563,5239649.223175825,1090773.0556002914
2024-06-21,54.06923575129534,45062400,3860,9128315.81679092,1253936.1393335673
2024-06-24,55.51105669338082,21708900,3369,728803.9400748579,583806.0092498249
2024-06-25,56.05898994132439,13387000,2386,501727.7092725807,750079.8768906024
2024-06-26,55.903673723536734,23299600,4015,3518789.957145599,896978.41307016
2024-06-27,55.737545018007204,16598000,1666,3478705.362147862,745774.7904007757
2024-06-28,55.26221033868093,25645200,2805,825703.4432388315,649917.4084178472
2024-07-01,55.43769470404985,13062600,1605,363399.4607098554,490001.8950417749
2024-07-02,55.22141472868217,14554900,1548,522845.7982295482,665130.6774836882
2024-07-03,55.08150851581509,11270200,1644,552063.6740741772,709515.7379842063
2024-07-04,55.40226095148375,21192900,2123,4106731.2828719364,1224002.617048956
2024-07-05,55.207850521436846,9844200,1726,516351.6666715104,528333.8278972489
2024-07-08,56.108916083916085,23103700,2860,691698.0843050723,677523.0023646964
2024-07-09,57.46589658965897,41478700,5454,803879.8035379344,951491.4082641398
2024-07-10,57.88177527405603,28051200,3284,745433.4672616954,1003227.6503799908
2024-07-11,57.53566194430874,23236100,2047,759775.655434714,795326.7151578193
2024-07-12,57.26038961038961,15873900,2310,596472.579215619,884166.3594019648
2024-07-15,56.90060896041757,18024800,2299,461280.8133942911,1003482.3545124191
2024-07-16,56.84893822393823,13495500,1554,462927.4127955378,692746.0069866494
2024-07-17,56.75620993589744,24124600,2496,1204958.8920816844,1493077.8283524984
2024-07-18,57.55700408997955,17837700,1956,2567412.2074690773,765712.6639185753
2024-07-19,57.30280172413793,13446000,1624,809710.8698903435,697581.1171806802
2024-07-23,56.81335213916314,17854800,2127,406906.23051784816,766089.1636328091
2024-07-24,55.999541564792175,22638600,3272,672983.6396184114,1057099.8932464249
2024-07-25,56.92230836427167,28739900,4579,964825.2252796071,1039596.6608803794
2024-07-26,56.70089430894309,18311200,3075,585128.2585154166,1069107.366378271
2024-07-30,56.34736842105263,23618700,3800,455501.1167278525,1262911.4133630125
2024-07-31,57.86460371819961,46687400,4088,1259633.7544078846,1162418.3001650677
2024-08-01,57.616180503615055,24398300,4011,594072.551713411,803515.3478446613
2024-08-02,57.34151892668903,12764800,2087,776126.0900119618,644296.8128245793
2024-08-05,56.494988498192576,35096900,3043,3446652.5212627025,1487600.2156745826
2024-08-06,56.85900473933649,19285500,2743,3070274.8885561046,868947.2336880107
2024-08-07,57.00352733686067,15247900,2268,2024157.203090664,695164.212542143
2024-08-08,57.01136363636363,149100,44,55300.0,4936.944444444444
2024-08-09,57.81829718504845,22600100,2167,3530554.3558982387,659560.787725317
2024-08-13,57.87668436096366,25386400,2449,4068470.516923962,789728.1451735244
2024-08-14,55.90531756840411,109103200,8077,8561827.179426359,1658873.9648562209
2024-08-15,55.66475964306275,58455600,6948,4252682.034676123,1340492.4764735335
2024-08-16,55.79205771938057,22942100,4262,3302357.6645244528,972894.697404305
2024-08-19,56.555127345844504,25954300,2984,4558593.705935416,879074.0171563267
2024-08-20,58.85037903122189,68244300,7783,5369210.688654626,1664791.995076409
2024-08-21,59.42759621586755,27067100,4651,3185234.389727318,819457.3418692084
2024-08-22,58.897598594299104,26103400,2561,3204057.731923639,1895864.5953240376
2024-08-23,59.78461063040791,23536100,3236,3200875.430921669,846340.4669074073
2024-08-26,59.8755640402638,19336200,2881,2327798.5300025265,949403.0312288047
2024-08-27,59.543189571150094,22627100,4104,2785792.712388729,893789.1120989815
2024-08-28,59.922588235294114,11309800,2125,2561896.1413393645,669712.7823445974
2024-08-29,60.02508519500189,12407000,2641,2298181.1896016025,517902.7881064414
2024-08-30,60.08915680046203,28480100,3463,14403759.205216963,552193.1679067374
2024-09-02,60.40312347486579,10836600,2049,1665049.2105725382,535341.3648312178
2024-09-03,60.59522222222222,14895600,2250,1996179.26647977,719027.9525521173
2024-09-04,60.35064935064935,1514200,77,115842.85714285714,37731.37254901961
2024-09-05,62.510503160242905,60831800,8069,5561734.509830551,1334990.5925543753
2024-09-06,64.85846783907492,87801200,8302,4816266.448973931,1613947.004039022
2024-09-09,66.06085554974734,53370900,5739,5480368.646829665,1319883.5172032581
2024-09-10,65.52253916642033,33244700,3383,4266734.297753159,1062104.505714244
2024-09-11,64.68068859569854,39086900,5533,2713705.4943663524,909810.3843427768
2024-09-12,65.16532258064517,2062500,124,173106.93244739756,21002.272727272728
2024-09-13,64.81439905469277,17148600,2962,3128365.1707855714,450172.6863618981
2024-09-16,65.31555353430353,30929200,3848,4200282.425352497,703576.8586033061
2024-09-17,65.2398917542184,20517100,3141,3107221.4402838578,673631.2149429705
2024-09-18,64.32038352272727,28670800,3520,4089764.3186371187,819241.7959590612
2024-09-19,64.48302469135803,5087900,324,57301.844266844266,48698.5724677214
2024-09-20,65.26358495205311,38334300,4067,11888402.581392962,771029.8832531018
2024-09-23,65.60664191419141,18659000,3636,3010588.9668882303,459201.9639398289
2024-09-24,65.22921212121211,39729500,4125,4360559.951177804,1281762.8768559897
2024-09-25,66.4654176904177,33502500,4070,3405643.359714955,776059.6833710094
2024-09-26,66.01501258540094,20829000,2781,2660962.9449102837,803995.8345812433
2024-09-27,66.34972527472527,29704400,2730,3941375.0309293224,833624.2670031167
2024-09-30,66.07488299531981,30585500,3205,10363338.566254772,717138.81662928
2024-10-01,65.5950495049505,32959500,3030,4187463.7067681,1026840.7985628833
2024-10-02,65.26383732703341,19776500,2963,2222453.1659419965,616999.4884882615
2024-10-03,64.92093356874862,32977300,4531,4732118.95310563,1174434.3163382767
2024-10-04,64.74404075355632,20960400,2601,7800390.992695419,684971.9144187365
2024-10-07,64.42587209302326,1812300,172,108698.4805764411,25162.09677419355
2024-10-08,64.665,1511700,150,144890.5090311987,45767.12387853693
2024-10-09,65.84577808792743,21067500,2866,4121848.9903683653,547252.3131419544
2024-10-10,65.96411425828133,21853100,2083,3610656.115021658,583245.574023856
2024-10-11,66.19847328244275,1137200,131,85934.72222222222,4139.074074074074
2024-10-15,64.98879690949228,29383300,4530,5181502.969693996,893172.970293014
2024-10-16,65.24575,32090700,3000,4421895.908789074,876420.6583931945
2024-10-17,65.77206036470342,24321200,4771,4719727.50771215,605515.9009711822
2024-10-18,67.35376707073807,51513200,6517,4151564.110334292,950721.5222462319
2024-10-21,67.00731477111846,18384200,2119,2994545.4466547165,1041069.1527195504
2024-10-22,66.57923930269413,26187900,2524,4274851.638104165,903934.3072809417
2024-10-24,64.97749120750294,26985300,4265,4570198.744898892,939799.0712399574
2024-10-25,64.54570328334009,16279900,2467,2634166.6419112734,797506.6746680585
2024-10-28,64.22009244154432,10836600,1839,2240020.9347295216,829733.7016550701
2024-10-29,64.11228876371183,19772900,3373,3664521.308542423,789935.2939818966
2024-10-30,63.82651124966115,19494700,3689,2705788.3269147044,738456.1147597906
2024-10-31,63.884240858505564,18962600,2516,8356703.961029439,504930.92982634297
2024-11-01,63.357398873527906,16370800,3906,2349731.5156320874,868620.9970931658
2024-11-04,64.55680621379673,14355100,3798,2697469.8964143503,493412.2787016905
2024-11-05,64.88042916235781,14551400,3868,3433227.310537905,339310.6206622265
2024-11-06,64.5154874746107,19153900,2954,2962293.8999978383,628302.1408815997
2024-11-07,63.87992527173913,13954000,1472,3041642.4671106674,695451.4783210984
2024-11-08,63.86967329545455,19791200,2816,2883947.1772570405,480843.3339146922
2024-11-11,63.56252067482633,19930600,3023,3584105.632393554,719130.7521236192
2024-11-12,62.9858726194193,14963900,3203,3424448.25680997,744937.374238742
2024-11-13,62.958333333333336,22196900,2154,3465684.4054684676,813753.8429172114
2024-11-14,63.99383041552415,35562300,4741,4356760.231999379,1033176.6158865346
2024-11-15,64.23005319148936,30423000,3572,2322502.4995944053,1043794.7514024932
2024-11-18,63.588134430727024,17102400,2187,3028140.438801204,631894.0238087032
2024-11-19,63.978094855305464,19313900,2488,3631095.440291853,569188.6408788861
2024-11-20,63.32035755478662,10279300,1734,1984099.0297615915,602004.9059896071
2024-11-21,63.660204081632656,17576000,1960,2882570.990716094,641896.2115484874
2024-11-22,63.28996819890142,24621900,3459,4267061.22293555,681066.154558201
2024-11-25,63.36395118733509,24753200,1516,13109612.169952258,629411.4336464286
2024-11-26,62.645402783635596,14101100,2371,2615623.7588114627,768871.8616736071
2024-11-27,61.85192780968006,21741100,3657,2755485.9310624925,925572.2606232753
2024-11-28,61.550634871477236,24416300,3229,2130897.421550796,800646.4872805713
2024-11-29,61.89899659219992,25215800,2641,7805920.315218726,859499.2862201148
2024-12-02,62.002262443438916,22892900,3315,3296997.891239141,655804.174331148
2024-12-03,63.454040404040406,25767400,4455,3406034.2849261416,528376.6374309745
2024-12-04,63.50169327527818,13830100,2067,4573861.301428866,547864.6905389297
2024-12-06,63.124230908432864,21730900,5526,3985408.718082253,540881.8337385316
2024-12-09,62.797251773049645,16851800,2820,4026877.139131864,539401.0155498509
2024-12-11,63.020622671633845,17017500,5637,3141289.8096042695,514173.2831522489
2024-12-12,62.43763736263736,14665400,4550,2798189.8862627777,461367.59967671055
2024-12-13,62.463527329925284,14181300,2543,1986504.2078525943,925503.8118426786
2024-12-16,58.61792991035045,101920900,12270,6104854.685402513,1845269.1176475305
2024-12-17,56.803106872912636,113694000,11378,12340372.42045724,1663426.9811391141
2024-12-18,56.303526876842824,73313000,8818,10311492.122544294,1985448.3867765937
2024-12-19,55.10955845873987,50908300,6047,4801393.522077101,1233250.5705818706
2024-12-20,53.92649842271293,64436600,7925,11686533.938897192,992857.7090549105
2024-12-23,54.93277961205118,44173200,4846,5661321.493470796,1054364.5846944882
2024-12-24,56.73902141501762,35767500,3689,3172039.90594623,643536.2974967826
2024-12-25,56.82244383310408,22186900,2181,3122666.268199359,726226.1382157385
2024-12-26,56.58778135048232,17841800,1555,1972571.2468261523,605084.7078248472
2024-12-27,56.536288570186876,20468100,2301,2955059.89850286,994175.0953109621
2024-12-30,55.91627604166667,21240700,1920,8703224.881095959,532232.252295439
2025-01-02,56.02539145154465,22590700,2363,4603548.361453096,794626.215757328
2025-01-03,55.80665914221219,15022600,2215,2521353.448729792,640641.5137824256
